course_id,module_id,module_title,primary_track,primary_play_id,primary_play_title,secondary_play_ids,tool_id,tool_title,tool_route,relationship_type,use_context,rationale
INT 100,understanding-ai,Introduction to AI for Public Health,shared-foundational,1,Vision & Guardrails,3; 11,1,AI Vision & Principles Workshop,#/toolkit/1,supporting_reference,"Use AI Vision & Principles Workshop to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.",AI Vision & Principles Workshop is relevant because the module addresses vision concepts or artifacts connected to Play 1.
INT 100,understanding-ai,Introduction to AI for Public Health,shared-foundational,1,Vision & Guardrails,3; 11,2,Responsible AI Policy Template,#/toolkit/2,supporting_reference,"Use Responsible AI Policy Template to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","Responsible AI Policy Template is relevant because the module addresses governance concepts or artifacts connected to Play 1, Play 3."
POL 320,pol-320-ai-authority-liability-and-public-health-decision-making,"AI Authority, Liability, and Public Health Decision-Making",Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,5,AI Environmental and Resource Impact Review,#/toolkit/5,illustrative_example,"Use AI Environmental and Resource Impact Review to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","AI Environmental and Resource Impact Review is relevant because the module addresses sustainability concepts or artifacts connected to Play 1, Play 7, Play 8."
POL 320,pol-320-ai-authority-liability-and-public-health-decision-making,"AI Authority, Liability, and Public Health Decision-Making",Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,6,Human-Centered AI Decision Rule Checklist,#/toolkit/6,illustrative_example,"Use Human-Centered AI Decision Rule Checklist to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","Human-Centered AI Decision Rule Checklist is relevant because the module addresses human oversight concepts or artifacts connected to Play 1, Play 7, Play 11, Play 12, Play 13."
POL 320,pol-320-ai-authority-liability-and-public-health-decision-making,"AI Authority, Liability, and Public Health Decision-Making",Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,8,AI Project Charter,#/toolkit/8,illustrative_example,"Use AI Project Charter to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","AI Project Charter is relevant because the module addresses project management concepts or artifacts connected to Play 2, Play 7, Play 11."
POL 320,pol-320-ai-authority-liability-and-public-health-decision-making,"AI Authority, Liability, and Public Health Decision-Making",Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,9,Data Quality Assessment Checklist,#/toolkit/9,practical_exercise,"Use Data Quality Assessment Checklist to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","Data Quality Assessment Checklist is relevant because the module addresses data concepts or artifacts connected to Play 2, Play 11."
POL 330,pol-330-ai-equity-policy-and-civil-rights-considerations,AI Equity Policy and Civil Rights Considerations,Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,1,AI Vision & Principles Workshop,#/toolkit/1,illustrative_example,"Use AI Vision & Principles Workshop to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.",AI Vision & Principles Workshop is relevant because the module addresses vision concepts or artifacts connected to Play 1.
POL 330,pol-330-ai-equity-policy-and-civil-rights-considerations,AI Equity Policy and Civil Rights Considerations,Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,4,AI Policy Landscape Scan,#/toolkit/4,illustrative_example,"Use AI Policy Landscape Scan to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","AI Policy Landscape Scan is relevant because the module addresses legal and policy concepts or artifacts connected to Play 1, Play 2, Play 3."
POL 330,pol-330-ai-equity-policy-and-civil-rights-considerations,AI Equity Policy and Civil Rights Considerations,Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,5,AI Environmental and Resource Impact Review,#/toolkit/5,illustrative_example,"Use AI Environmental and Resource Impact Review to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","AI Environmental and Resource Impact Review is relevant because the module addresses sustainability concepts or artifacts connected to Play 1, Play 7, Play 8."
POL 330,pol-330-ai-equity-policy-and-civil-rights-considerations,AI Equity Policy and Civil Rights Considerations,Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,6,Human-Centered AI Decision Rule Checklist,#/toolkit/6,illustrative_example,"Use Human-Centered AI Decision Rule Checklist to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","Human-Centered AI Decision Rule Checklist is relevant because the module addresses human oversight concepts or artifacts connected to Play 1, Play 7, Play 11, Play 12, Play 13."
POL 330,pol-330-ai-equity-policy-and-civil-rights-considerations,AI Equity Policy and Civil Rights Considerations,Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,8,AI Project Charter,#/toolkit/8,illustrative_example,"Use AI Project Charter to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","AI Project Charter is relevant because the module addresses project management concepts or artifacts connected to Play 2, Play 7, Play 11."
POL 330,pol-330-ai-equity-policy-and-civil-rights-considerations,AI Equity Policy and Civil Rights Considerations,Policy Role-Based Track,11,Build and Deploy AI Solutions,1; 2; 3,9,Data Quality Assessment Checklist,#/toolkit/9,practical_exercise,"Use Data Quality Assessment Checklist to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","Data Quality Assessment Checklist is relevant because the module addresses data concepts or artifacts connected to Play 2, Play 11."
GOV 100,gov-100-introduction-to-ai-governance-for-public-health,Introduction to AI Governance for Public Health,Governance and Security Track,3,Establish AI Governance,7; 12; 4,2,Responsible AI Policy Template,#/toolkit/2,practical_exercise,"Use Responsible AI Policy Template to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","Responsible AI Policy Template is relevant because the module addresses governance concepts or artifacts connected to Play 1, Play 3."
GOV 100,gov-100-introduction-to-ai-governance-for-public-health,Introduction to AI Governance for Public Health,Governance and Security Track,3,Establish AI Governance,7; 12; 4,11,AI Advisory Committee Charter,#/toolkit/11,practical_exercise,"Use AI Advisory Committee Charter to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","AI Advisory Committee Charter is relevant because the module addresses governance concepts or artifacts connected to Play 3, Play 4."
GOV 100,gov-100-introduction-to-ai-governance-for-public-health,Introduction to AI Governance for Public Health,Governance and Security Track,3,Establish AI Governance,7; 12; 4,12,AI Governance Board Charter,#/toolkit/12,practical_exercise,"Use AI Governance Board Charter to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.",AI Governance Board Charter is relevant because the module addresses governance concepts or artifacts connected to Play 3.
GOV 100,gov-100-introduction-to-ai-governance-for-public-health,Introduction to AI Governance for Public Health,Governance and Security Track,3,Establish AI Governance,7; 12; 4,13,"AI Use Case Intake, Risk Review, and System Inventory Template",#/toolkit/13,practical_exercise,"Use AI Use Case Intake, Risk Review, and System Inventory Template to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","AI Use Case Intake, Risk Review, and System Inventory Template is relevant because the module addresses governance concepts or artifacts connected to Play 3, Play 7, Play 12."
GOV 100,gov-100-introduction-to-ai-governance-for-public-health,Introduction to AI Governance for Public Health,Governance and Security Track,3,Establish AI Governance,7; 12; 4,46,AI Governance Review Meeting Template,#/toolkit/46,practical_exercise,"Use AI Governance Review Meeting Template to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.",AI Governance Review Meeting Template is relevant because the module addresses governance concepts or artifacts connected to Play 12.
GOV 100,gov-100-introduction-to-ai-governance-for-public-health,Introduction to AI Governance for Public Health,Governance and Security Track,3,Establish AI Governance,7; 12; 4,49,AI Use Case Intake and Triage Worksheet,#/toolkit/49,practical_exercise,"Use AI Use Case Intake and Triage Worksheet to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","AI Use Case Intake and Triage Worksheet is relevant because the module addresses governance and security concepts or artifacts connected to Play 7, Play 3."
GOV 110,gov-110-respecting-tribal-sovereignty-and-indigenous-data-governance-in-public-health-ai-projects,Respecting Tribal Sovereignty and Indigenous Data Governance in Public Health AI Projects,Governance and Security,11,Build and Deploy AI Solutions,3; 7; 8,3,Equity Impact Assessment Checklist,#/toolkit/3,practical_exercise,"Use Equity Impact Assessment Checklist to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","Equity Impact Assessment Checklist is relevant because the module addresses equity concepts or artifacts connected to Play 1, Play 2, Play 3, Play 7, Play 11."
GOV 110,gov-110-respecting-tribal-sovereignty-and-indigenous-data-governance-in-public-health-ai-projects,Respecting Tribal Sovereignty and Indigenous Data Governance in Public Health AI Projects,Governance and Security,11,Build and Deploy AI Solutions,3; 7; 8,14,Model Validation & Documentation Standards,#/toolkit/14,practical_exercise,"Use Model Validation & Documentation Standards to translate this lesson into a documented public health AI planning, governance, implementation, or monitoring artifact.","Model Validation & Documentation Standards is relevant because the module addresses validation concepts or artifacts connected to Play 3, Play 11."
